日期,發行量加權股價指數,成交金額,成交股數,成交筆數,漲跌點數
2020-07-27,12588.30,256612208060,6497324062,1698001,284.26
2020-07-28,12586.73,348922817780,7749667366,2066032,-1.57
2020-07-29,12540.97,221220518609,5900556154,1504202,-45.76
2020-07-30,12722.92,215707482486,5882978873,1489304,181.95
2020-07-31,12664.80,210436131573,5953761412,1422266,-58.12
2020-08-03,12513.03,233305008909,5837095577,1595177,-151.77
2020-08-04,12709.92,213563216576,6164234610,1598481,196.89
2020-08-05,12802.30,240824380836,7039886482,1816611,92.38
2020-08-06,12913.50,262092613312,7232775919,1932220,111.2
2020-08-07,12828.87,240196550213,6458649872,1790750,-84.63
2020-08-10,12894.00,216322152366,6577589394,1723775,65.13
2020-08-11,12780.19,206667809126,6378786937,1686671,-113.81
2020-08-12,12670.35,218949013495,6351198837,1678697,-109.84
2020-08-13,12763.13,239493176681,6178740588,1775624,92.78
2020-08-14,12795.46,214585977432,6385965281,1740263,32.33
2020-08-17,12956.11,222858664371,7363417584,1900000,160.65
2020-08-18,12872.14,250451420415,6843591620,1864018,-83.97
2020-08-19,12778.64,255584456381,7199535793,2119173,-93.5
2020-08-20,12362.64,352466831934,10808931236,2845265,-416.0
2020-08-21,12607.84,226382287623,6617437494,1825383,245.2
2020-08-24,12647.13,205946569675,5964445395,1598651,39.29
2020-08-25,12758.25,199608206287,6638302690,1679406,111.12
2020-08-26,12833.29,180171536033,5896934823,1516873,75.04
2020-08-27,12797.31,219151081945,7593252259,1771634,-35.98
2020-08-28,12728.85,209654119388,6774001709,1668923,-68.46
2020-08-31,12591.45,251603944921,7567454336,1732862,-137.4
2020-09-01,12703.28,230689544409,7167104775,1764888,111.83
2020-09-02,12699.50,212372719314,6761533425,1741144,-3.78
2020-09-03,12757.97,238405949077,8851967296,2016901,58.47
2020-09-04,12637.95,234170189997,8831958331,2060642,-120.02
2020-09-07,12601.40,228208318563,8517685710,2076345,-36.55
2020-09-08,12663.56,205876584432,7166397704,1773522,62.16
2020-09-09,12608.58,210164733745,7663239516,1803997,-54.98
2020-09-10,12691.75,199824838839,7558292158,1779291,83.17
2020-09-11,12675.95,191926504802,7457620960,1805395,-15.8
2020-09-14,12787.82,180017547568,5970714461,1500324,111.87
2020-09-15,12845.65,188893786815,6115853792,1594597,57.83
2020-09-16,12976.76,210538750403,6346241822,1590063,131.11
2020-09-17,12872.74,189513576395,5839451372,1553743,-104.02
2020-09-18,12875.62,205193750519,6121502346,1539522,2.88
2020-09-21,12795.12,175367408334,6119694551,1541831,-80.5
2020-09-22,12645.51,174264803514,6036770813,1561564,-149.61
2020-09-23,12583.88,175526105776,5513876861,1524338,-61.63
2020-09-24,12264.38,245936885355,7819019250,2200135,-319.5
2020-09-25,12232.91,212269144121,6649496910,1784334,-31.47
2020-09-28,12462.76,156017854614,5029633502,1249426,229.85
2020-09-29,12467.73,167365571350,5160203390,1231654,4.97
2020-09-30,12515.61,138726456634,4306132547,1044012,47.88
2020-10-05,12548.28,149121901876,4720361624,1212457,32.67
2020-10-06,12704.23,165854793695,5185702547,1356391,155.95
2020-10-07,12746.37,164997223119,4853747901,1259405,42.14
2020-10-08,12887.19,211109323587,5770489410,1504656,140.82
2020-10-12,12955.91,232572523945,6482289719,1652795,68.72
2020-10-13,12947.13,190973087304,5812233822,1463889,-8.78
2020-10-14,12919.31,200703231328,6116047364,1583822,-27.82
2020-10-15,12827.82,182308417161,6066363707,1590482,-91.49
2020-10-16,12750.37,187444509071,6189889025,1600782,-77.45
2020-10-19,12908.34,165105692326,5370531537,1394909,157.97
2020-10-20,12862.37,148198152602,4737368124,1282424,-45.97
2020-10-21,12877.25,170079821657,5658937433,1522971,14.88
2020-10-22,12917.03,175346026619,5778195825,1433304,39.78
2020-10-23,12898.82,152625190924,5327338029,1366312,-18.21
2020-10-26,12909.03,164887331863,6677343322,1657539,10.21
2020-10-27,12875.01,171090786149,6050727539,1538295,-34.02
2020-10-28,12793.75,178393235593,6285954215,1733636,-81.26
2020-10-29,12662.91,189181317327,6761490690,1689175,-130.84
2020-10-30,12546.34,199921272153,6541713056,1668859,-116.57
2020-11-02,12591.31,166402723281,5294905110,1386795,44.97
2020-11-03,12736.01,168037751259,5322961398,1382926,144.7
2020-11-04,12867.90,193635582404,6578096439,1543351,131.89
2020-11-05,12918.80,176324654250,5603467831,1402391,50.9
2020-11-06,12973.53,185205040150,5767873286,1455346,54.73
2020-11-09,13127.47,223243577745,6798077586,1678202,153.94
2020-11-10,13081.72,251582354972,7757716313,2038986,-45.75
2020-11-11,13262.19,243187688964,8185194783,2112008,180.47
2020-11-12,13221.78,226313274550,6858089882,1750856,-40.41
2020-11-13,13273.33,181096250749,5864501402,1490133,51.55
2020-11-16,13551.83,237134623698,6776528689,1801933,278.5
2020-11-17,13593.01,239482702532,6633573972,1866529,41.18
2020-11-18,13773.29,234580312399,6591867244,1792194,180.28
2020-11-19,13722.43,209775157334,6243552736,1702339,-50.86
2020-11-20,13716.44,221195197667,5986755969,1722729,-5.99
2020-11-23,13878.01,239256004940,7028271628,1892861,161.57
2020-11-24,13807.13,266723419446,7633875021,2187878,-70.88
2020-11-25,13738.83,268503936065,7757213545,2176852,-68.3
2020-11-26,13845.66,221494381849,6910524222,1931911,106.83
2020-11-27,13867.09,240858423784,7292147468,2046229,21.43
2020-11-30,13722.89,409686465237,10553313386,2449208,-144.2
2020-12-01,13885.67,261391083348,9170668511,2272821,162.78
2020-12-02,13989.14,290212212410,8956941170,2337052,103.47
2020-12-03,13977.09,270571743298,8380406333,2343178,-12.05
2020-12-04,14132.44,290630901813,9326108954,2448942,155.35
2020-12-07,14256.60,335390088503,10622974913,2855401,124.16
2020-12-08,14360.40,282631831871,8745552873,2438671,103.8
2020-12-09,14390.14,311572078121,8859421151,2488160,29.74
2020-12-10,14249.49,307510445595,8817637556,2569682,-140.65
2020-12-11,14261.69,323558547409,9039771037,2560563,12.2
2020-12-14,14211.05,235223161929,7705137274,1994731,-50.64
2020-12-15,14068.52,277699803823,8827642910,2360342,-142.53
2020-12-16,14304.46,252463005323,7048147239,1990822,235.94
2020-12-17,14258.93,230060953960,6227173787,1762100,-45.53
2020-12-18,14249.96,249304150068,7440315671,2011411,-8.97
2020-12-21,14384.96,259328467065,8527792568,2241816,135.0
2020-12-22,14177.46,292106351585,10869811575,2900099,-207.5
2020-12-23,14223.09,221442811306,7727365334,2060448,45.63
2020-12-24,14280.28,224128612369,7461043901,2054081,57.19
2020-12-25,14331.42,214088716977,7354213964,2058078,51.14
2020-12-28,14483.07,252198708289,8522466666,2357628,151.65
2020-12-29,14472.05,287984416594,9485864615,2753819,-11.02
2020-12-30,14687.70,263723474654,8345169507,2381186,215.65
2020-12-31,14732.53,260682229944,8098938384,2235418,44.83
2021-01-04,14902.03,349548269131,9339297176,2722333,169.5
2021-01-05,15000.03,350088920543,9179847742,2734498,98.0
2021-01-06,14983.13,438656275380,11485851750,3414581,-16.9
2021-01-07,15214.00,342426405710,8827119922,2510944,230.87
2021-01-08,15463.95,400844785586,9249546443,2700784,249.95
2021-01-11,15557.30,329774888069,8217768226,2344426,93.35
2021-01-12,15500.70,374381456898,9394475603,2835522,-56.6
2021-01-13,15769.98,379965683084,9111050486,2526090,269.28
2021-01-14,15707.19,402059904635,9186986741,2691974,-62.79
2021-01-15,15616.39,443575267853,10457222007,3032820,-90.8
2021-01-18,15612.00,318810538412,8298960613,2421046,-4.39
2021-01-19,15877.37,322322357102,8347997423,2433872,265.37
2021-01-20,15806.18,428679270098,10566225440,3287725,-71.19
2021-01-21,16153.77,363550314333,8832867169,2461579,347.59
2021-01-22,16019.03,413429872067,8253605973,2586760,-134.74
2021-01-25,15946.54,358829285922,8013173020,2361937,-72.49
2021-01-26,15658.85,365832511960,7841595045,2417483,-287.69
2021-01-27,15701.45,311387553465,6917641396,1997428,42.6
2021-01-28,15415.88,368884075100,8684236257,2526422,-285.57
2021-01-29,15138.31,362938171106,8619701824,2500011,-277.57
2021-02-01,15410.09,277685216435,7557427954,1922000,271.78
2021-02-02,15760.05,311787261364,8036152435,2005926,349.96
2021-02-03,15771.32,293891653939,7809582232,1903186,11.27
2021-02-04,15706.22,256296570952,6713485014,1710167,-65.1
2021-02-05,15802.40,286964083110,6946810193,1838393,96.18
2021-02-17,16362.29,423079878501,9219556237,2555847,559.89
2021-02-18,16424.51,368998974227,9049755707,2540461,62.22
2021-02-19,16341.38,353140503835,8835553847,2496221,-83.13
2021-02-22,16410.16,357715249880,9631555355,2700305,68.78
2021-02-23,16443.40,373301829845,9751868377,2849305,33.24
2021-02-24,16212.53,403089819980,10053872355,2937828,-230.87
2021-02-25,16452.18,355681379416,9928163233,2602609,239.65
2021-02-26,15953.80,452935541902,11254308655,3062262,-498.38
2021-03-02,15946.88,340853023536,9174901891,2570771,-6.92
2021-03-03,16211.73,320119676111,8339162336,2292997,264.85
2021-03-04,15906.41,335417162659,8968387103,2606549,-305.32
2021-03-05,15855.23,309550938283,7802008693,2245938,-51.18
2021-03-08,15820.11,291178091549,7904447053,2185184,-35.12
2021-03-09,15853.09,328450235483,8542385157,2414064,32.98
2021-03-10,15911.67,263489868638,6953802230,1982555,58.58
2021-03-11,16179.56,330053529825,8174238599,2281332,267.89
2021-03-12,16255.18,302624117642,7700933526,2178694,75.62
2021-03-15,16249.33,267894529334,7038780147,2085204,-5.85
2021-03-16,16313.16,298899115917,7954820761,2316778,63.83
2021-03-17,16215.82,316838190784,7897003697,2407636,-97.34
2021-03-18,16287.84,328484029109,8959526747,2507031,72.02
2021-03-19,16070.24,397199621947,10369745611,2831771,-217.6
2021-03-22,16189.22,336522529595,9984003166,2805114,118.98
2021-03-23,16177.59,352901241900,10466622184,2946639,-11.63
2021-03-24,16032.12,325340589472,8650496351,2578309,-145.47
2021-03-25,16060.14,324648582267,9028784884,2569737,28.02
2021-03-26,16305.88,300921862893,8573575659,2303350,245.74
2021-03-29,16475.97,328728371848,10452660466,2707090,170.09
2021-03-30,16554.90,315388510960,9057751667,2464026,78.93
2021-03-31,16431.13,339531223623,9159869433,2636434,-123.77
2021-04-01,16571.28,326757079019,8890669663,2580200,140.15
2021-04-06,16739.87,339918097475,9782619539,2712836,168.59
2021-04-07,16815.36,345372605383,10076230207,2891206,75.49
2021-04-08,16926.44,389754113643,11433061920,3171237,111.08
2021-04-09,16854.10,448356490640,12470868572,3553639,-72.34
2021-04-12,16859.70,428229811948,12726711388,3530332,5.6
2021-04-13,16824.91,470716374538,14488230447,4050865,-34.79
2021-04-14,16865.97,490959159934,14502431383,4071295,41.06
2021-04-15,17076.73,366618182548,10863449428,2902704,210.76
2021-04-16,17158.81,429729126167,12256445639,3391543,82.08
2021-04-19,17263.28,452050284185,14601043744,4003573,104.47
2021-04-20,17323.87,445059600378,13070597456,3871301,60.59
2021-04-21,17202.11,445082328295,13297873536,3880135,-121.76
2021-04-22,17096.97,652388354692,19621534392,5713628,-105.14
2021-04-23,17300.27,458836896575,13214846853,3762677,203.3
2021-04-26,17572.29,473306158347,13747195334,3705890,272.02
2021-04-27,17595.90,500589184172,13557800383,3931212,23.61
2021-04-28,17567.53,511159458632,14504677265,4080763,-28.37
2021-04-29,17566.66,548020576976,15169267881,4351665,-0.87
2021-05-03,17222.35,597794883393,15458829318,4663743,-344.31
2021-05-04,16933.78,672307299603,17675985171,5243404,-288.57
2021-05-05,16843.44,464336586081,12120844929,3542122,-90.34
2021-05-06,16994.36,495957527574,12771639742,3691040,150.92
2021-05-07,17285.00,459107262908,12162298808,3407013,290.64
2021-05-10,17235.61,501395823033,12944671351,3707715,-49.39
2021-05-11,16583.13,725085815005,17856079812,5713827,-652.48
2021-05-12,15902.37,782825325654,20092847457,5883455,-680.76
2021-05-13,15670.10,574583620061,14638813250,4370592,-232.27
2021-05-14,15827.09,516172195111,12850841675,3883135,156.99
2021-05-17,15353.89,485005511583,13148568151,3780625,-473.2
2021-05-18,16145.98,414681841825,10897361218,3033712,792.09
2021-05-19,16132.66,441800770596,11332207849,3381670,-13.32
2021-05-20,16042.36,477511317184,10554659302,3361922,-90.3
2021-05-21,16302.06,433126615044,10040039301,2957849,259.7
2021-05-24,16338.29,427979956789,9718105906,3018396,36.23
2021-05-25,16595.67,533420088944,12484201870,3762382,257.38
2021-05-26,16643.69,429741819185,9220132842,2975213,48.02
2021-05-27,16601.61,540962044865,10717817853,2925305,-42.08
2021-05-28,16870.86,497689355312,11695052336,3454149,269.25
2021-05-31,17068.43,540116552251,12753627275,3771424,197.57
2021-06-01,17162.38,465340816495,10763106280,3239576,93.95
2021-06-02,17165.04,540773546829,12360554399,3843763,2.66
2021-06-03,17246.16,493259637726,11079030905,3338777,81.12
2021-06-04,17147.41,441296737750,11138533398,3397851,-98.75
2021-06-07,17083.91,492716835988,11588834485,3538227,-63.5
2021-06-08,17076.21,350719169118,7966537057,2486396,-7.7
2021-06-09,16966.22,402429683559,8780835205,2827566,-109.99
2021-06-10,17159.22,415932224674,9652249434,2872667,193.0
2021-06-11,17213.52,411621456882,8846548429,2682707,54.3
2021-06-15,17371.29,439624079174,9141252150,2876636,157.77
2021-06-16,17307.86,580861441132,10878514793,3668989,-63.43
2021-06-17,17390.61,444979420555,9302890692,2847344,82.75
2021-06-18,17318.54,545884140021,11033579000,3245277,-72.07
2021-06-21,17062.98,518016333894,10773756856,3513819,-255.56
2021-06-22,17075.55,551361810852,12102644747,3839989,12.57
2021-06-23,17336.71,529464867648,11438705944,3716649,261.16
2021-06-24,17407.96,422449011773,9578597906,2945250,71.25
2021-06-25,17502.99,480630213844,10145572704,3234276,95.03
2021-06-28,17590.97,444330817011,10047162211,3261974,87.98
2021-06-29,17598.19,598252284118,11551535925,4027888,7.22
2021-06-30,17755.46,543789010439,11204532038,3687998,157.27
2021-07-01,17713.94,647493784505,13164999275,4512288,-41.52
2021-07-02,17710.15,612921213267,12310475214,4032433,-3.79
2021-07-05,17919.33,611238616290,11327332607,3727008,209.18
2021-07-06,17913.07,606747938022,9990840713,3443243,-6.26
2021-07-07,17850.69,591569380638,10361683400,3612719,-62.38
2021-07-08,17866.09,643334689243,11812352329,3803678,15.4
2021-07-09,17661.48,550069517125,9944657569,3364945,-204.61
2021-07-12,17814.33,558800417932,10467277077,3459066,152.85
2021-07-13,17847.52,662806323123,12997799056,4411493,33.19
2021-07-14,17845.75,577937259952,10827135562,3700869,-1.77
2021-07-15,18034.19,458476218781,9106657916,2880557,188.44
2021-07-16,17895.25,580246134358,10282434712,3402086,-138.94
2021-07-19,17789.25,472301329060,9411627681,3046566,-106.0
2021-07-20,17528.74,474808644665,9624045586,3300778,-260.51
2021-07-21,17458.79,620882769333,10851632789,3939048,-69.95
2021-07-22,17572.33,589121216805,10160940522,3418825,113.54
2021-07-23,17572.92,568510206187,10052711098,3339539,0.59
2021-07-26,17403.56,462559790700,9321989990,3021886,-169.36
2021-07-27,17269.87,509825382127,9278098125,3185131,-133.69
2021-07-28,17135.22,561406052298,10441371210,3520911,-134.65
2021-07-29,17402.81,474040327774,8619629858,2706629,267.59
2021-07-30,17247.41,545677057917,9849934965,3188650,-155.4
2021-08-02,17503.28,440189515085,8433835543,2581704,255.87
2021-08-03,17553.76,390300020287,7297083331,2300155,50.48
2021-08-04,17623.89,379090333818,8674006828,2535997,70.13
2021-08-05,17603.12,385923439915,9310147655,2803525,-20.77
2021-08-06,17526.28,401257559286,8507806575,2764690,-76.84
2021-08-09,17485.15,352402466708,7894068144,2493714,-41.13
2021-08-10,17323.64,352995785011,7424101809,2356807,-161.51
2021-08-11,17227.18,392285506858,8485348305,2702640,-96.46
2021-08-12,17219.94,322543314397,6583768656,2063506,-7.24
2021-08-13,16982.11,386639052024,8080387820,2570094,-237.83
2021-08-16,16858.77,336192844584,7549787896,2412039,-123.34
2021-08-17,16661.36,299768629334,6572397068,2172972,-197.41
2021-08-18,16826.27,424297841253,8581086550,2740916,164.91
2021-08-19,16375.40,438390385364,8740931351,2953753,-450.87
2021-08-20,16341.94,354803584641,7563826027,2358046,-33.46
2021-08-23,16741.84,367661958976,7336054319,2131349,399.9
2021-08-24,16818.73,418124482650,8218076194,2587550,76.89
2021-08-25,17045.86,364041511681,7220691717,2250083,227.13
2021-08-26,17066.96,377161165125,7176067004,2300304,21.1
2021-08-27,17209.93,320002450972,6876549054,2061715,142.97
2021-08-30,17396.52,274916258264,6286680713,1852473,186.59
2021-08-31,17490.29,345142070590,7594890429,2051856,93.77
2021-09-01,17473.99,365348125049,7417302954,2348742,-16.3
2021-09-02,17319.76,354658918739,7363528319,2367548,-154.23
2021-09-03,17516.92,366252454304,7417361078,2309735,197.16
2021-09-06,17495.30,380807908396,8125514641,2551101,-21.62
2021-09-07,17428.87,337806586675,6809125095,2159870,-66.43
2021-09-08,17270.49,325685541312,6716726562,2204512,-158.38
2021-09-09,17304.33,246914721428,5177907252,1644144,33.84
2021-09-10,17474.57,268550691237,5898868907,1765201,170.24
2021-09-13,17446.31,260743193791,5932740401,1837328,-28.26
2021-09-14,17434.90,261864808382,5669147686,1863142,-11.41
2021-09-15,17354.00,269826160399,5732189159,1935541,-80.9
2021-09-16,17278.70,242577208525,5750136284,1872875,-75.3
2021-09-17,17276.79,316458676884,6567681323,1948384,-1.91
2021-09-22,16925.82,298478639255,7253281012,2353514,-350.97
2021-09-23,17078.22,253840587758,5730646954,1822103,152.4
2021-09-24,17260.19,278917064315,6101942091,1952491,181.97
2021-09-27,17313.77,300599358406,6662794535,2033202,53.58
2021-09-28,17181.44,259664385112,5800849379,1851311,-132.33
2021-09-29,16855.46,328878394450,7361396609,2606470,-325.98
2021-09-30,16934.77,278193188293,6340103760,1977101,79.31
